file,n,m,weighted,opt,algo,con,run,rec,del
girgs/girg1000_1.soap,10001,5010398,1,1000009999,felerius,510,1425,0,0
girgs/girg1000_1.soap,10001,5010398,1,1000009999,spaghetti,521,2872,0,0
girgs/girg1000_1.soap,10001,5010398,1,1000009999,yosupo,433,5682,0,1
girgs/girg1000_1.soap,10001,5010398,1,1000009999,matrix,470,956,0,25
girgs/girg1700_9.soap,10001,8512309,1,1000009999,pq,237,1711,0,3
girgs/girg1700_9.soap,10001,8512309,1,1000009999,treap,1071,8298,0,1
girgs/girg1700_9.soap,10001,8512309,1,1000009999,hollow,166,8190,0,0
girgs/girg1700_9.soap,10001,8512309,1,1000009999,set,2415,4641,0,12
girgs/girg1700_9.soap,10001,8512309,1,1000009999,gabow,164,1339,0,2
girgs/girg1700_9.soap,10001,8512309,1,1000009999,lemon,230,1300,14,0
girgs/girg1700_9.soap,10001,8512309,1,1000009999,atofigh,140,2843,0,0
girgs/girg1700_9.soap,10001,8512309,1,1000009999,felerius,1096,2590,0,0
girgs/girg1700_9.soap,10001,8512309,1,1000009999,spaghetti,955,5071,0,0
girgs/girg1700_9.soap,10001,8512309,1,1000009999,yosupo,761,9913,0,1
girgs/girg1700_9.soap,10001,8512309,1,1000009999,matrix,560,995,0,24
girgs/girg1800_9.soap,10001,9008529,1,1000009999,pq,253,1799,0,2
girgs/girg1800_9.soap,10001,9008529,1,1000009999,treap,1162,8939,0,1
girgs/girg1800_9.soap,10001,9008529,1,1000009999,hollow,175,8694,0,1
girgs/girg1800_9.soap,10001,9008529,1,1000009999,set,2718,5178,0,11
girgs/girg1800_9.soap,10001,9008529,1,1000009999,gabow,169,1404,0,2
girgs/girg1800_9.soap,10001,9008529,1,1000009999,lemon,235,1377,15,0
girgs/girg1800_9.soap,10001,9008529,1,1000009999,atofigh,140,2978,0,0
girgs/girg1800_9.soap,10001,9008529,1,1000009999,felerius,1252,2778,0,0
girgs/girg1800_9.soap,10001,9008529,1,1000009999,spaghetti,1042,5654,0,0
girgs/girg1800_9.soap,10001,9008529,1,1000009999,yosupo,805,10566,0,1
girgs/girg1800_9.soap,10001,9008529,1,1000009999,matrix,566,1006,0,24
girgs/girg0400_7.soap,10001,2008307,1,1000010052,pq,49,323,0,1
girgs/girg0400_7.soap,10001,2008307,1,1000010052,treap,219,1765,0,0
girgs/girg0400_7.soap,10001,2008307,1,1000010052,hollow,40,1632,0,0
girgs/girg0400_7.soap,10001,2008307,1,1000010052,set,317,890,0,0
girgs/girg0400_7.soap,10001,2008307,1,1000010052,gabow,31,261,0,1
girgs/girg0400_7.soap,10001,2008307,1,1000010052,lemon,36,552,2,0
girgs/girg0400_7.soap,10001,2008307,1,1000010052,atofigh,23,995,0,0
girgs/girg0400_7.soap,10001,2008307,1,1000010052,felerius,119,420,0,0
girgs/girg0400_7.soap,10001,2008307,1,1000010052,spaghetti,167,907,0,0
girgs/girg0400_7.soap,10001,2008307,1,1000010052,yosupo,173,2063,0,1
girgs/girg0400_7.soap,10001,2008307,1,1000010052,matrix,399,935,0,23
girgs/girg1400_3.soap,10001,7009910,1,1000009999,pq,195,1364,0,3
girgs/girg1400_3.soap,10001,7009910,1,1000009999,treap,859,6629,0,0
girgs/girg1400_3.soap,10001,7009910,1,1000009999,hollow,138,6675,0,0
girgs/girg1400_3.soap,10001,7009910,1,1000009999,set,1874,3629,0,9
girgs/girg1400_3.soap,10001,7009910,1,1000009999,gabow,112,1056,0,2
girgs/girg1400_3.soap,10001,7009910,1,1000009999,lemon,150,1083,11,0
girgs/girg1400_3.soap,10001,7009910,1,1000009999,atofigh,88,2332,0,0
girgs/girg1400_3.soap,10001,7009910,1,1000009999,felerius,783,2073,0,0
